title,link,score,review
장르만 로맨스,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=185264&target=after,10,영화에 웃음 사랑 감동 다있음!!그리고 현실에서 공감가는 대사들이 많았다.상처받는게 취미 극복이 특기..눈물이 펑펑 ㅠㅠ 장르만이 아니라 장르는 로맨스 였다ㅠ 마지막에 류승룡이 영화에서 주는 메세지들을 준다 그것도 감동 꼭 보세요!! 내돈주고 내가보고쓴 리뷰 꼭 보시오 강추!!
듄,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=191559&target=after,9,역시.. 믿고 보는 감독.. 조금 지루하다길래 걱정했는데원래 호흡이 느린 감독이고 오히려 듄은 빠른 편이었던 것 같음. 하나도 안 지루함 복잡한 이야기인줄 알았는데 별로 그렇지도 않음. 강추
듄,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=191559&target=after,6,드레곤볼 애니판도 아니고 시리즈 물로 만들려고 이야기를 너무 질질끈다 드레곤볼은 초반에 인기라도 있어서 그랬지 임마는 1편부터 이러면 우야노?
아워 바디,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=179095&target=after,1,저런 애들은 공무원 돼도 문제.. 민지만 친구 잘 못 둬서 고생하네
듄,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=191559&target=after,9,SF영화 좋아하지 않는데 이 영화는 시간 가는 줄 모르고 봤어요
소년 아메드,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=185269&target=after,8,감독영화 재밌게 봤었는데 비슷한 결로 좋았습니다
화차,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=53741&target=after,8,조국 좀 지워주세요... 거북해요
장르만 로맨스,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=185264&target=after,2,만원돈주고 잠잘자고 나왔네요
소년시절의 너,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=192066&target=after,10,"많은 생각이 떠올라 중간부터 울면서 봤어요 , 여운이 많이 남아 아직까지도 우울하네요. 일부러 영화를 멀리 했었는데 정말 너무 슬퍼요 대사 하나하나 와닿는게많았고 둘의 감정선까지 정말 슬픈데 좋았어요"
듄,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=191559&target=after,10,2편이 너무 기대됩니다.
서편제,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=16906&target=after,10,
허트 로커,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=68945&target=after,10,장말 재밌게봤네요.상당히 드라이한 영화인데 몰입감이 뛰어납니다
해바라기,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=44529&target=after,7,저는 그냥 그렇게 봤습니다. 물론 감동도 있고 내용도 좋은데 지금에서 2006년로 영화를 본 제 느낌은 그렇습니다~ 김래원씨 보고싶어 봤고요~ 김해숙 선생님은 이때도 어머니 역할을 하셨네요~^^ 어머니지만 약간 엣땐언굴 인상적이요~! 잘봤습니다.
사이다처럼 말이 톡톡 솟아올라,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=198982&target=after,10,마지막 하이쿠로 전하는 마음에 괜히 눈물이 나더라구요 ㅎㅎ...
기적,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=199860&target=after,9,최근 박정민 주연 영화는 믿고봐도 좋은듯.배우들의 연기는 물론이고 영상미나 스토리도 너무 좋았습니다.중간에 눈물도 나고 윤아와의 풋풋한 러브스토리도 좋았네요.가끔씩 또 생각나는 영화일것 같습니다.
디어 에반 핸슨,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=207940&target=after,8,다소 뻔한 스토리?지만 가볍게 보면서 짧은 생각에 잠기기 좋았어요
서편제,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=16906&target=after,7,유봉아 그때도 틀리고 지금도 틀렸다.
스틸워터,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=191544&target=after,4,주인공 땜 끝까지 참고봤음 ㅜㅜ
고양이에게 밥을 주지 마세요,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=195962&target=after,10,"땅을 사람들이 돈이라는 것으로 동물들의 터전을 빼앗았습니다. 밥만 주겠다는것도 싫다는 사람들 그들을 이해할순 없지만, 냉혹한 현실에 가슴이 아픕니다. 최선의 곳에서 아이들을 위해 힘써 주시는 분들 정말 감사합니다. 저도 길 위의 아이들을 위해 항상 제가 할 수 있는건 하고 살겠습니다. 동물학대는 없어져야 합니다. 동물보호법 강화해주세요!! 사지말고입양하세요!!"
샹치와 텐 링즈의 전설,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=187348&target=after,10,나만 너무 재밌나 유치하다 해도 좋다
리플리,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=28792&target=after,10,당시에 내가 놓쳤던 영화들을 이제 보고있노라면 같은 시대를 보냈던 배우들의 엣된 모습들이 참으로 반갑다
싱크홀,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=188472&target=after,1,와ㅋㅋㅋ 얼마만에 보는 초 쓰레기 같은 영화인지 모르겠습니다.감상포인트를 추천하라는데 추천할게 단 하나도 없음.넷플로 봤으니 다행이지 영화관에서 돈내고 봤으면 여친이랑 싸울뻔한 영화네요.진짜 평점이 7점 이라는게 믿겨지질 않습니다.
듄,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=191559&target=after,1,줄거리와 서사를 하나도 몰라서 보는 내내 지루했고 이해가 안됐음
이터널스,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=184311&target=after,10,잼있구먼 역시 반일테러평점은 무섭다 대깨들
마녀,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=175322&target=after,10,다들 김다미 김다미 전 고민시 고민시 ㅎㅎ2편 기대 합니당~
디바이드,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=88399&target=after,8,요즘 인천 층간소음 여경과 꼭 닮은꼴이다. 아비규환 속에 혼자만 살겠다고 빤쓰런
가치 캅시다,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=209100&target=after,10,생각도 엄청 많아지고 여운도 엄청 남는 영화 그만큼 몰입도 짱
소울,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=184517&target=after,10,그렇게해서 중국으로 떨어진 22...
크리스마스 연대기: 두 번째 이야기,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=199864&target=after,10,예상 가능한 결말이었지만 눈물이나오는건 왜일까요 ㅠㅠ 감동적이었고 중간중간 웃긴 포인트가 많아 너무 흥미진진 했어요
디어 에반 핸슨,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=207940&target=after,7,"세상의 모든 에반 핸슨에게,                      You will be found."
공작,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=153687&target=after,8,
고양이에게 밥을 주지 마세요,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=195962&target=after,10,생명은 소중합니다 가장 기본적인걸 잊고 지내는 요즘입니다 응원합니다
이터널스,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=184311&target=after,1,진짜 최악. 스토리랄게 없을 정도로 어처구니 없는 전개. 그나마 유일하게 볼만한 포인트는 마동석 재치있는 연기랑 안젤리나졸리 액션씬
레드 노티스,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=191543&target=after,8,킬링타임용으로 재밌게 본 영화
가디언즈 오브 갤럭시 VOL. 2,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=127398&target=after,10,연출 연기 스토리 영상미 OST 가 모두 완벽한 영화
이터널스,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=184311&target=after,6,너무 기대한 탓인지 생각보다는 좀.
원더 우먼 1984,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=163834&target=after,4,노잼... 스케일 크게 가져가려고 하다 폭망한 케이스감동도 없고 재미도 없고 그냥 시작한 김에 결말까지 봄
샹치와 텐 링즈의 전설,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=187348&target=after,2,개연성 제로아버지맘이 더 이해감아들 뜬금포
장르만 로맨스,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=185264&target=after,1,이야 이걸못피했네 영화보다가 처음나와버렷네 ㅎ
말레나,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=31231&target=after,10,이시대 페미니즘에 고한다. 말레나는 당신들에게 어떤 여자인가?
싱크홀,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=188472&target=after,8,집에서 티빙으로 봤는데 볼만했음서두가 너무 길었지만 CG도 대단하고… 연기도 훌륭하고 박진감도 있었는데…
내일의 기억,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=46153&target=after,6,"내일의 기억을 조금이라도 남기려고 필사적으로 글을 쓰는 주인공의 모습. 소중한 사람들과의 추억들, 기억들. 현실적이라 더 여운이 깊은 마지막이었다."
빅쇼트,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=136842&target=after,6,가볍게 볼려다 짱구 엄청 굴렸네
더 라스트 머시너리,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=207540&target=after,10,ㅋㅋㅋㅋ왴ㅋㅋㅋ졸라재미있는데 그냥 생각없이 편하게 보기 좋아요 ㅋㅋㅋ병맛ㄴ데 고차원
박화영,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=160721&target=after,3,환경이 어려워도 꿋꿋이 버티며 성장하는 청소년들도 많구만 실제 저런 아이들이 있다는것은 사회가 나서서 치료해줘야 할듯하다첨부터 불편했고 영화가 끝나니 내가 무얼본걸까 허무함이 느껴진다
장르만 로맨스,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=185264&target=after,2,무슨 내용인지  아무것도 모르겠음 중간에나감..댓글알바쓰지
싱크홀,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=188472&target=after,10,김혜준 너무이쁘다! 내용도 재밌는데!?
이터널스,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=184311&target=after,6,이해가 잘 안되요사람 없을때 쾌적하게 봤는데도 뭔지 몰라서집중을 못했어요 정말로
장르만 로맨스,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=185264&target=after,8,재밌긴 했는데 지루했음 그냥 무진성 배우를 알게 해줘서 고마운 영화정도?정말정말 기대 안 하고 그냥 영화라는 걸 보고 싶으시면 보는 거 추천 ㅎㅎ
싱크홀,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=188472&target=after,10,이렇게 낮을 평점이아닌데 겁나웃겼고 신선했고배우들도 좋았다 잘봤습니당 헤헤
이터널스,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=184311&target=after,4,영화가 흐름이 너무 부자연스럽고 내용이 이상.. 배우들이 아까움.
듄,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=191559&target=after,10,간만에 대작입니다.반지의제왕 1편 봤을때 그 아쉬움 그리고 그 이후 속편들에서 나온 감동이 기대되는 영상미입니다.
장르만 로맨스,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=185264&target=after,2,"진짜 너무~너~~무 재미없다일요일 2시간을 쓴게 너무 아깝고,스토리도 없고, 재미도 없고, 지루하고웃음 포인트도 없고, 유치하고,공짜로 봤는데도 시간이 아까울 정도~진심 여지껏 본 영화 중 기억에 남을 정도로재미없는 영화"
싱크홀,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=188472&target=after,10,전 재밌던데요 우리나라 재난영화들이 완성도 높은 작품들이 많아서 비교당해서 후기가 좀 안 좋은것 같은데 전 좋았어요 배우들 연기도 좋았고요 화이팅하세요
너에게 가는 길,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=203715&target=after,1,별로입니다.
행복의 속도,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=198471&target=after,10,감동적이고 평화롭고 성실하다
장르만 로맨스,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=185264&target=after,1,ㅡㅡㅡㅡ남는게없다ㅡㅡㅡㅡ
혹성탈출: 진화의 시작,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=80629&target=after,10,아마 최고의 리부트가 아닐까 생각함.
인비저블 게스트,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=159516&target=after,10,최고의 스토리 반전은 계속 된다
정글 크루즈,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=179406&target=after,6,"미이라와 비슷한 연출.. 웃겨주는 인물1 , 미녀1, 그리고 더락 이런 모험 영화는 흥미가있지만 더락이 나오면 코미디영화로 좀 기우는느낌"
조 블랙의 사랑,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=19517&target=after,10,3시간의 긴 러닝타임에도 불구하고 완벽한 영화. 조블랙이 마지막 선물처럼 남겨두고간 커피숍의 기억과 다시 걸어오는 남자 덕분에 더 여운이 남는다.
혹성탈출: 반격의 서막,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=99740&target=after,10,아 이 시리즈 너무 애정함 쵝오..!!
듄,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=191559&target=after,10,원작의 영화화 성공!!!
레드 노티스,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=191543&target=after,1,라이언 레이놀즈 팬심으로 끝까지 꾸역꾸역 한 5번은 끊어서 본 듯. 이야기 흐름이 너무 자로 잰듯하게 딱딱 떨어지는 부분은 견딜만 했으나진부한 액션과 뜬금없는 키스에 영화 오만정 다 떨어짐
